TI1   4249.110   252 5D 2.0 5D 3.0  2.290   .3200CB   .0        .0        10.0
FE1   4249.320   117 3P 1.0 5P 1.0  2.410 -3.0400MR   .0        .0         7.0
HF2   4249.330    39 2D 1.5 2D 1.5  1.770   .0        .0        .0
CR1   4249.810   155 3G 5.0 3G 4.0  3.090   .0        .0        .0
S2   4249.920    66 2D 2.5 2F 2.5 17.370  -.7900WI   .0        .0
LA2   4249.990    79 3F 4.0 1G 4.0  1.940  -.3400CB   .0        .0
FE1   4250.120   152 7D 2.0 7D 3.0  2.460  -.3400BK  -.2000HP   .0       342.0*
NE2   4250.680    52 4D 1.5 4D 2.5 34.480  -.8400WI   .0        .0
MO2   4250.690     3 4D 3.5 4P 2.5  3.130   .0        .0        .0       400.0*
FE1   4250.790    42 3F 3.0 3G 3.0  1.550  -.2800CW  -.5400HP   .0       400.0*
FE1   4250.900   478 3P 1.0 5P 1.0  3.060 -2.6230KP   .0        .0        63.0
AR1   4251.180     2 4S 2.0 5P 1.0 11.500 -3.0360WI   .0        .0
FE2   4251.490    12 2P 0.5 6F 1.5  2.330 -6.3410KP   .0        .0         1.5
TI1   4251.620   162 3G 4.0 3F 4.0  1.870  -.9090KP   .0        .0         7.5
GD2   4251.730    15 8D 2.510F 3.5   .380  -.3900CB   .0        .0        11.0
TI1   4251.770   251 5D 3.0 3F 4.0  2.300  -.3960KP   .0        .0        11.0
FE1   4251.880   216 3F 2.0 5D 3.0  2.600   .0        .0        .0         0.5
TI2   4252.050    95 2P 0.5 4S 1.5  2.040 -3.3410KP   .0        .0
NI1   4252.110   136 3P 0.0 3D 1.0  3.730   .0        .0        .0        18.0
CR1   4252.240   131 5D 3.0 5D 3.0  3.000 -1.4030KP   .0        .0         6.5
CO1   4252.300     1 4F 3.5 6F 3.5   .100 -3.1700KU -2.7700CB   .0        32.0
CR2   4252.620    31 4F 2.5 4D 2.5  3.840 -1.8500WA   .0        .0        30.0
MN2   4253.020     7 5F 3.0 5D 2.0  5.360   .0        .0        .0
N1   4253.280     4 4P 2.5 4D 3.5 10.290 -1.3700WI   .0        .0
CE2   4253.360    77 4D 1.5 4F 2.5   .460  -.7000CB   .0        .0         6.5
GD2   4253.370    4610F 3.5 8P 3.5   .550  -.5200CB   .0        .0         6.5
CL2   4253.510    24 5P 3.0 5S 2.0 15.890   .0600WI   .0        .0
FE1   4253.520   690 5F 5.0 7D 5.0  3.320 -4.5870KP   .0        .0         9.5
FE1   4253.550  1245 3F 4.0 3H 5.0  4.570 -1.0900MR   .0        .0         9.5
O2   4253.740   101 2G 4.5 2H 5.5 31.180   .0        .0        .0
FE1   4253.930   905 3D 2.0 9X 1.0  3.620 -1.2400CW   .0        .0        63.0
O2   4253.980   101 2G 3.5 2H 4.5 31.180   .0        .0        .0
CR1   4254.350     1 7S 3.0 7P 4.0   .000  -.2700CB  -.1930MS  -.1140YF  393.0
V2   4254.410    18 3F 3.0 3D 2.0  1.670 -2.6300WA   .0        .0       393.0
PR2   4254.420    27 3I 7.0 3I 7.0   .630  -.6900KP   .0        .0
N1   4254.700     4 4P 1.5 4D 2.5 10.290 -1.6400WI   .0        .0
N1   4254.700     4 4P 0.5 4D 1.5 10.280 -2.0700WI   .0        .0
FE1   4254.940   477 3P 2.0 5G 2.0  3.000 -3.0610KP   .0        .0       108.0
FE1   4254.940   419 3G 3.0 3G 3.0  3.000 -1.4900CW   .0        .0       108.0
S2   4255.010    44 4D 3.5 4F 2.5 15.880 -1.4500WI   .0        .0
CR1   4255.500   105 3H 6.0 3I 7.0  2.990   .2400CB   .0        .0        51.0
FE1   4255.500   416 3G 3.0 5G 2.0  3.000 -1.3200CW   .0        .0        51.0
AR2   4255.620    63 2D 2.5 4P 1.5 19.600 -1.6400WI   .0        .0
CE2   4255.780    81 4F 4.5 4G 4.5   .700  -.2700CB   .0        .0
TI1   4256.030   252 5D 4.0 5D 4.0  2.310   .5300CB   .1900KL   .0        20.0
CR2   4256.160   192 2G 4.5 2G 4.5  6.460 -1.5100WA   .0        .0
CE2   4256.160   172 4G 2.5 4H 3.5   .530 -1.0000CB   .0        .0
FE1   4256.210   690 5F 2.0 7D 1.0  3.400 -1.3400CW   .0        .0        54.0
ND2   4256.240    59 4I 4.5 9X 3.5   .200 -2.1600KP   .0        .0
FE1   4256.320   172 3H 5.0 5H 4.0  2.420 -2.5300CW   .0        .0        23.0
SM2   4256.390    37 8F 5.5 9X 6.5   .380  -.6200CB   .0        .0         9.5
CR1   4256.620   131 5D 2.0 5D 2.0  3.000 -2.1760KP   .0        .0        16.0
FE1   4256.790  1102 5F 3.0 5D 3.0  4.240 -1.2400CW   .0        .0        33.0
V2   4257.020   200 3F 2.0 3D 1.0  3.740  -.9000WA   .0        .0
CE2   4257.120   123 2F 3.5 4G 3.5   .460 -1.2500CB   .0        .0
CR1   4257.370   131 5D 3.0 5D 2.0  3.000 -1.2730KP   .0        .0         7.0
S2   4257.420    66 2D 1.5 2F 2.5 17.380   .3600WI   .0        .0
MN1   4257.660    23 4D 0.5 4P 0.5  2.940   .3900CB  -.7000YF   .0        56.0
NE2   4257.820    52 4D 0.5 4D 1.5 34.500  -.9800WI   .0        .0
ZR2   4258.050    15 2D 2.5 4G 2.5   .560 -1.2500CB   .0        .0        22.0
FE2   4258.160    28 4P 1.5 4F 1.5  2.690 -2.5900WA   .0        .0        61.0
FE1   4258.320     3 5D 2.0 7P 3.0   .090 -4.2800MR -4.3800KU   .0        82.0
FE2   4258.350    21 2D 1.5 4D 2.5  2.630 -4.3430KP   .0        .0
TI1   4258.520   252 5D 1.0 5D 2.0  2.280   .2400CB   .0        .0        37.0
FE1   4258.620   351 3P 2.0 5P 2.0  2.820 -1.2500CW -1.9200MR   .0        82.0
FE1   4258.960   419 3G 3.0 3G 4.0  3.000 -1.2200CW -1.9100MR   .0        50.0
CR1   4259.150   131 5D 2.0 5D 1.0  3.000 -1.5600KP   .0        .0        23.0
S2   4259.180    66 2D 2.5 2F 3.5 17.370   .5200WI   .0        .0
MN2   4259.200     7 5F 4.0 5D 3.0  5.370 -1.8090KP   .0        .0
V1   4259.310     6 4F 2.5 2D 1.5   .020 -2.4600KU -1.7800CB -2.2300YF   59.0
FE1   4259.340   416 3G 4.0 5G 4.0  2.980 -2.8590KP   .0        .0        59.0
AR1   4259.360     9 4S 1.0 5P 0.0 11.780 -1.9500WI   .0        .0
CU1   4259.401       4P 1.5 4D 1.5  4.970 -1.2330BL   .0        .0
CL2   4259.520    42 3P 2.0 1P 1.0 17.020   .0        .0        .0
CL2   4259.520    52 3D 1.0 9X 2.0 17.370   .0        .0        .0
CE2   4259.750   176 4G 5.5 2G 4.5   .890  -.7700CB   .0        .0
FE1   4259.950    70 5P 3.0 5F 2.0  2.170   .0        .0        .0
FE1   4259.990   689 5F 5.0 7F 6.0  3.320  -.7200CW   .0        .0        86.0
FE1   4260.140  476A 3P 1.0 5F 2.0  3.060  -.7300CW   .0        .0        84.0
CR1   4260.190   240 5F 4.0 5F 4.0  3.840   .0        .0        .0
MN2   4260.470     2 5D 1.0 7P 2.0  1.840 -4.6160KP   .0        .0
FE1   4260.480   152 7D 5.0 7D 5.0  2.390   .6300CW   .3300HP   .0       595.0
FE1   4260.730   351 3P 1.0 5P 1.0  2.830 -2.2310KP   .0        .0        50.0
TI1   4260.740   251 5D 2.0 3F 3.0  2.290  -.3000KP   .0        .0        50.0
V2   4260.750    24 5P 3.0 3D 3.0  1.700 -2.4100WA   .0        .0        50.0
V2   4260.750    18 3F 2.0 3D 1.0  1.670   .0        .0        .0        50.0
OS1   4260.850     1 9X 4.0 9X 5.0   .000  -.9900KP   .0        .0
CE2   4261.160    19 4F 4.5 4G 3.5  1.088  -.6300CB   .0        .0
CL2   4261.220    66 3F 2.0 3D 1.0 18.150  -.1700WI   .0        .0
CR1   4261.350    96 7P 4.0 7D 5.0  2.900   .0800CB   .0        .0        28.0
TI1   4261.610   252 5D 3.0 5D 3.0  2.300   .2500CB   .0        .0        12.0
CR2   4261.800    17 4D 3.5 6P 2.5  3.090 -3.5220KP   .0        .0
PR2   4261.800    23 3I 6.0 5I 7.0   .420 -1.4700KP   .0        .0
CR2   4261.920    31 4F 3.5 4D 2.5  3.850 -1.2100WA   .0        .0       107.0*
GD2   4262.090    4410F 6.510F 6.5   .730   .0        .0        .0        23.0
CR1   4262.130   178 3F 3.0 3G 4.0  3.100 -3.8860KP   .0        .0        23.0
CR1   4262.130    84 3P 1.0 5P 2.0  2.900 -3.7680KP   .0        .0        23.0
CR1   4262.380   154 3G 3.0 3H 4.0  3.070 -1.0250KP   .0        .0        27.0
SM2   4262.680    37 8F 5.5 9X 5.5   .380  -.8400CB   .0        .0
HF2   4262.720    15 4P 1.5 2P 1.5  1.600   .0        .0        .0
TI1   4263.130   162 3G 5.0 3F 4.0  1.880   .5100CB   .2600KL   .0        47.0
CR1   4263.140   247 3I 7.0 3K 8.0  3.830   .9000CB   .0        .0        47.0
K2   4263.400     2 4S 1.0 4P 2.0 20.150   .0700KP   .0        .0
CE2   4263.430   254 4D 3.5 9X 2.5  1.040  -.4400CB   .0        .0
CR2   4263.490    17 4D 1.5 6P 2.5  3.090 -6.1270KP   .0        .0
LA2   4263.590    84 1F 3.0 1G 4.0  1.950   .0300CB   .0        .0
V2   4263.840    24 5P 2.0 3D 2.0  1.680 -2.8600WA   .0        .0         9.0
CR2   4264.190    17 4D 2.5 6P 2.5  3.090 -5.2650KP   .0        .0
FE1   4264.210   692 5F 4.0 7P 3.0  3.350  -.7800CW -1.3800MR   .0       102.0*
CE2   4264.370   239 2F 3.5 2G 4.5   .900  -.6500CB   .0        .0
V2   4264.500    24 5P 1.0 3D 1.0  1.670 -3.5700WA   .0        .0
FE1   4264.740   993 3D 1.0 3F 2.0  3.940  -.9900CW -1.3500MR   .0        86.0
Y2   4264.880    71 3P 2.0 1D 2.0  3.990   .0        .0        .0
ZR2   4264.910    98 2D 1.5 4F 2.5  1.660   .0        .0        .0        24.0
SM2   4265.080    15 8F 3.5 9X 2.5   .180 -1.4300CB   .0        .0        11.0
FE1   4265.260   994 3D 1.0 3P 1.0  3.940 -1.9160KP   .0        .0        76.0
FE1   4265.260   993 3D 2.0 3F 3.0  3.910  -.7100CW   .0        .0        76.0
TI1   4265.270   252 5D 0.0 5D 1.0  2.280  -.5290KP   .0        .0        76.0
TI1   4265.720   162 3G 3.0 3F 3.0  1.870  -.4700CB   .0        .0        25.0
MN1   4265.920    23 4D 1.5 4P 1.5  2.930   .3700CB  -.4200YF   .0        61.0
TI1   4266.230   252 5D 2.0 5D 2.0  2.290   .0100CB   .0        .0        10.0
CR2   4266.230    37 2D 2.5 4D 3.5  3.870 -3.8470KP   .0        .0
AR1   4266.290     4 4S 1.0 5P 2.0 11.570 -2.3440WI   .0        .0
CR1   4266.440   199 3P 2.0 5D 2.0  3.360   .0        .0        .0
AR2   4266.530     7 4P 2.5 4D 2.5 16.570  -.5900WI   .0        .0
ND2   4266.720    58 4I 4.5 9X 5.5   .200 -1.4600KP   .0        .0
ZR2   4266.720    80 4P 0.5 2D 1.5  1.180   .0        .0        .0
CR1   4266.820   105 3H 6.0 3I 6.0  2.990 -2.1530KP   .0        .0
FE1   4266.970   273 3G 4.0 3G 4.0  2.720  -.8700CW -1.5800MR   .0        81.0
C2   4267.020     6 2D 1.5 2F 2.5 17.970   .5800WI   .0        .0
CU1   4267.204       4D 1.5 2D 1.5  5.520   .0        .0        .0
C2   4267.270     6 2D 2.5 2F 3.5 17.970   .7300WI   .0        .0
ZR2   4267.300   132 2F 3.5 2F 2.5  2.400   .0        .0        .0
AR2   4267.470    52 4D 1.5 4P 2.5 19.530 -1.9400KP   .0        .0
S2   4267.800    49 4P 1.5 4D 2.5 16.030   .2800WI   .0        .0
FE1   4267.830   482 3P 0.0 3P 1.0  3.100 -1.0400BK  -.9900MR   .0       156.0*
BA2   4267.950    11 2F 2.5 2G  .   5.960   .0        .0        .0
ZR1   4268.010    45 5F 2.0 5F 1.0   .620  -.8300CB   .0        .0
CO1   4268.030     1 4F 1.5 6F 0.5   .220 -4.1600KP   .0        .0
IR1   4268.100     4 4F 3.5 6D 3.5   .880 -1.2900CB   .0        .0
HF2   4268.100    86 4P 0.5 4P 1.5  3.330   .0        .0        .0
CO1   4268.450   127 2P 1.5 2D 2.5  2.530 -2.0730KP   .0        .0         5.0
V1   4268.640    88 4H 6.5 4H 6.5  1.860   .7300CB   .5900YF   .0        23.0
GD2   4268.730    68 8D 4.5 8P 4.5  1.100  -.7100CB   .0        .0
FE1   4268.740   649 3D 2.0 3P 1.0  3.290 -1.3800BK -1.3400MR   .0        69.0
CR1   4268.790   271 1I 6.0 1I 6.0  3.960  -.9580KP   .0        .0        69.0
TI1   4268.930   252 5D 1.0 5D 1.0  2.280 -1.1070KP   .0        .0        15.0
CR2   4268.930   192 2G 3.5 2G 3.5  6.460 -1.5100WA   .0        .0
C1   4268.990    16 1P 1.0 1D 2.0  7.650 -2.3600WI   .0        .0        15.0
CR1   4269.020   240 5F 3.0 5F 2.0  3.820   .0        .0        .0
CR2   4269.280    31 4F 1.5 4D 1.5  3.840 -2.0600WA   .0        .0        38.0
LA2   4269.500    76 3F 3.0 3F 4.0  1.770   .0300CB   .0        .0        39.0
HF2   4269.670    26 2F 3.5 4G 3.5  1.860   .0        .0        .0
S2   4269.760    49 4P 0.5 4D 1.5 16.020  -.1200WI   .0        .0
FE1   4269.870   690 5F 3.0 7D 4.0  3.380 -4.9190KP   .0        .0        76.0
CR1   4269.950   154 3G 4.0 3H 5.0  3.070  -.9880KP   .0        .0        16.0
TI1   4270.140   251 5D 4.0 3F 4.0  2.310   .2600CB  -.1700KL   .0        63.0
CE2   4270.190   204 2H 4.5 4H 4.5   .560  -.4200CB   .0        .0
FE1   4270.310   215 3F 3.0 5F 2.0  2.580 -3.0580KP   .0        .0        13.0
FE2   4270.390   125 2D 2.5 4S 1.5  4.480 -4.5830KP   .0        .0
CO1   4270.430    29 2F 2.5 2F 3.5  1.040 -3.3390KP   .0        .0
ND2   4270.570    12 6I 3.5 9X 4.5   .000 -1.8200KP   .0        .0
CL2   4270.610    66 3F 3.0 3D 2.0 18.160   .0000WI   .0        .0
V2   4270.640    23 5P 3.0 5F 4.0  1.700 -3.0000WA   .0        .0
CE2   4270.720    21 4F 2.5 2G 3.5   .957  -.2200CB   .0        .0        22.0
CR1   4271.060   154 3G 5.0 3H 6.0  3.090  -.0700CB  -.7300YF   .0       240.0*
FE1   4271.160   152 7D 3.0 7D 4.0  2.440   .2500CW  -.1300HP   .0       240.0*
V1   4271.550    88 4H 5.5 4H 5.5  1.850   .6400CB   .4400YF   .0        20.0*
FE1   4271.650    70 5P 2.0 5F 1.0  2.190 -4.9010KP   .0        .0        20.0*
FE1   4271.760    42 3F 4.0 3G 5.0  1.480   .2000CW   .0200HP   .0       756.0
TI2   4271.940    95 2P 1.5 4S 1.5  2.050 -3.4670KP   .0        .0
FE1   4271.950   171 3H 5.0 5G 4.0  2.420 -4.1340KP   .0        .0        28.0
AR1   4272.170     4 4S 1.0 5P 1.0 11.570 -2.1610WI   .0        .0
PR2   4272.270    15 5I 7.0 9X 6.0   .370  -.7500KP   .0        .0
TI1   4272.440    44 5F 3.0 5D 4.0   .820 -1.1400CB -1.6500BT   .0        10.0
ND2   4272.790    11 6I 3.5 9X 3.5   .000 -1.6700KP   .0        .0
HF2   4272.850    14 4P 2.5 4D 3.5  1.660  -.7600CB   .0        .0
CR1   4272.910    96 7P 3.0 7D 4.0  2.890  -.0900CB   .0        .0        32.0
LI1   4273.107       2P 0.5 2S 0.5  1.850 -1.5990WI   .0        .0
LI1   4273.107       2P 1.5 2S 0.5  1.850 -1.5990KP   .0        .0
O2   4273.170    68 4D 2.5 2F 3.5 28.730   .0        .0        .0
TI1   4273.310   251 5D 3.0 3F 3.0  2.300  -.1550KP   .0        .0        90.0
FE2   4273.320    27 4P 1.5 4D 0.5  2.690 -2.2700WA   .0        .0        90.0
ZR2   4273.520    28 2P 1.5 2F 2.5   .750 -1.4200CB   .0        .0
FE1   4273.870   478 3P 1.0 5P 2.0  3.060 -1.1600CW   .0        .0       114.0*
O2   4274.130    68 4D 3.5 2F 3.5 28.730   .0        .0        .0
TI1   4274.410   252 5D 1.0 5D 0.0  2.280  -.5970KP   .0        .0        19.0
TI1   4274.580    44 5F 2.0 5D 3.0   .810  -.7000CB   .0        .0        69.0
TI1   4274.580   162 3G 4.0 3F 3.0  1.870   .2190KP   .0        .0        69.0
CR1   4274.800     1 7S 3.0 7P 3.0   .000  -.3900CB  -.1600KU  -.2320YF  196.0
CU1   4275.107       4P 2.5 4D 3.5  4.840  -.1570BL   .0        .0
AR2   4275.190    77 2P 0.5 2P 1.5 19.720  -.5500WI   .0        .0
O2   4275.520    67 4D 3.5 4F 4.5 28.730   .7600WI   .0        .0
CE2   4275.560   206 2H 4.5 2H 4.5   .560  -.8900CB   .0        .0
CR2   4275.570    31 4F 2.5 4D 1.5  3.840 -1.3300WA   .0        .0        63.0
LA2   4275.640    40 3D 2.0 3D 1.0   .320 -1.7200CB   .0        .0        79.0*
FE1   4275.720   215 3F 4.0 5F 4.0  2.550 -2.2800CW -2.7400MR   .0        79.0*
O2   4275.900    68 4D 1.5 2F 2.5 28.730   .0        .0        .0
CR1   4275.970   240 5F 5.0 5F 5.0  3.860   .0        .0        .0        11.0
O2   4276.210    68 4D 2.5 2F 2.5 28.730   .0        .0        .0
TI1   4276.440   148 5P 1.0 5S 2.0  1.730  -.0900CB  -.5100BT   .0        19.0
CL2   4276.510    66 3F 4.0 3D 3.0 18.170   .1600WI   .0        .0
TI1   4276.660   252 5D 2.0 5D 1.0  2.290  -.3960KP   .0        .0        57.0
FE1   4276.680   597 3H 5.0 3H 4.0  3.270 -3.4340KP   .0        .0        57.0
FE1   4276.680   976 3F 4.0 3F 4.0  3.860  -.7500CW -1.1100MR   .0        57.0
O2   4276.710    54 4P 1.5 4D 0.5 28.710  -.7400WI   .0        .0
O2   4276.710    67 4D 2.5 4F 3.5 28.730   .6000WI   .0        .0
NA1   4276.790       2P 1.5 2D 2.5  2.104 -2.1120WI   .0        .0         7.0
V1   4276.960    88 4H 4.5 4H 4.5  1.850   .6300CB   .3600YF   .0        42.0
MO1   4277.250     7 5D 4.0 5F 5.0  1.520  -.1800KP   .0        .0
ND2   4277.280    17 6I 5.5 9X 5.5   .180 -1.8900KP   .0        .0
TH2   4277.320     2 2D 1.5 2P 1.5   .000 -1.8500CB   .0        .0
ZR2   4277.370    40 2F 3.5 4G 4.5   .800   .0        .0        .0        24.0
O2   4277.400    68 4D 3.5 2F 2.5 28.730 -1.5100KP   .0        .0
O2   4277.400    67 4D 0.5 4F 1.5 28.730   .2130WI   .0        .0
FE1   4277.410   214 3F 2.0 5D 1.0  2.600 -2.2200CW -2.9200MR   .0        24.0
AR2   4277.550    32 2D 2.5 2P 1.5 18.370   .0300WI   .0        .0
FE1   4277.680   172 3H 5.0 5H 5.0  2.420 -2.6500CW   .0        .0        14.0
O2   4277.900    67 4D 3.5 4F 3.5 28.730  -.1790WI   .0        .0
FE1   4278.010  1102 5F 3.0 5D 4.0  4.240 -3.0030KP   .0        .0         2.0
CR2   4278.100   161 2D 1.5 4P 1.5  5.310 -2.6800WA   .0        .0
FE2   4278.130    32 4H 3.5 4F 2.5  2.680 -3.8910KP   .0        .0        14.0
TI1   4278.230   291 1H 5.0 1H 5.0  2.570   .7400CB   .5400BT   .0        73.0
FE1   4278.230   691 5F 4.0 5D 3.0  3.350 -1.1000CW -1.6400MR   .0        73.0
FE1   4278.380   351 3P 1.0 5P 2.0  2.830 -3.3860KP   .0        .0
S2   4278.540    49 4P 0.5 4D 0.5 16.020  -.1200WI   .0        .0
TI1   4278.830   252 5D 3.0 5D 2.0  2.300  -.1300CB   .0        .0
CE2   4278.870   111 2G 4.5 2G 3.5   .320 -1.1600CB   .0        .0
V2   4278.890   225 3P 1.0 3S 1.0  3.990  -.3600WA   .0        .0        46.0
CR2   4278.940    17 4D 0.5 6P 1.5  3.090 -5.2780KP   .0        .0
MO2   4279.020     3 4D 1.5 4P 1.5  3.040   .0        .0        .0        39.0
Y2   4279.300    70 3P 2.0 3D 3.0  3.990   .0        .0        .0
FE1   4279.480   993 3D 3.0 3F 4.0  3.870  -.8300CW -1.3600MR   .0        63.0
SM2   4279.680    27 8F 4.5 9X 4.5   .280  -.9700CB   .0        .0
FE1   4279.860   351 3P 0.0 5P 1.0  2.850 -1.6400CW -2.2300MR -2.8000**   60.0
SC2   4279.930    15 3F 2.0 3D 3.0   .590 -2.0100WA -2.5380WK   .0
TI1   4280.070   252 5D 4.0 5D 3.0  2.310 -1.1850KP   .0        .0        64.0
CE2   4280.140   225 2P 1.5 9X 2.5   .730  -.8900CB   .0        .0
LA1   4280.270     5 2D 2.5 2F 3.5   .130  -.4800CB   .0        .0
CR2   4280.330    17 4D 1.5 6P 1.5  3.090 -4.4330KP   .0        .0
CR1   4280.410   247 3I 6.0 3K 7.0  3.830   .7900CB   .2900YF   .0        61.0
GD2   4280.490    15 8D 1.510F 2.5   .350  -.7000CB   .0        .0         7.5
FE1   4280.530   598 3H 6.0 3G 5.0  3.220 -1.6100CW -1.9700MR   .0        57.0
FE1   4280.630   416 3G 3.0 5G 3.0  3.000 -4.5370KP   .0        .0        24.0
SM2   4280.790    46 8F 6.5 9X 7.5   .480  -.5000CB   .0        .0        59.0
CR2   4281.030    17 4D 2.5 6P 1.5  3.090 -4.0980KP   .0        .0
MN1   4281.100    23 4D 2.5 4P 2.5  2.910   .3100CB  -.4200YF   .0        77.0
TI1   4281.370    44 5F 1.0 5D 2.0   .810 -1.0500CB -1.3200BT   .0        20.0
O2   4281.400    54 4P 2.5 4D 2.5 28.700  -.0060WI   .0        .0
FE1   4281.600   171 3H 4.0 5G 3.0  2.440 -3.4780KP   .0        .0         4.0
ZR1   4282.200    45 5F 3.0 5F 2.0   .650  -.5600CB   .0        .0        12.0
ZR2   4282.210   132 2F 2.5 2F 2.5  2.410   .0        .0        .0        12.0
FE1   4282.410    71 5P 3.0 5S 2.0  2.170  -.7000BK  -.7100BW   .0       146.0
PR2   4282.440    19 5I 8.0 9X 8.0   .550  -.5800KP   .0        .0
ND2   4282.570    13 6I 4.5 9X 5.5   .060 -1.7600KP   .0        .0
S2   4282.630    49 4P 1.5 4D 1.5 16.030  -.0100WI   .0        .0
TI1   4282.700   162 3G 3.0 3F 2.0  1.870   .3000CB   .0900KL   .0        32.0
O2   4282.820    54 4P 1.5 4D 1.5 28.710  -.0680WI   .0        .0
AR2   4282.900     7 4P 1.5 4D 0.5 16.680 -1.1800WI   .0        .0
O2   4282.960    67 4D 1.5 4F 2.5 28.730   .4170WI   .0        .0
AL2   4282.970    86 1D 2.0 1F 3.0 15.410   .0        .0        .0
CA1   4283.010     5 3P 1.0 3P 2.0  1.880  -.2240WI   .0        .0       133.0
O2   4283.130    67 4D 2.5 4F 2.5 28.730  -.0740WI   .0        .0
FE1   4283.400   215 3F 2.0 5F 1.0  2.600 -4.3540KP   .0        .0         7.0
O2   4283.750    67 4D 1.5 4F 1.5 28.730  -.1870WI   .0        .0
MN2   4283.770     6 5F 2.0 5F 2.0  5.350 -1.7200WA   .0        .0
FE1   4283.870    19 5F 2.0 3D 3.0   .990 -5.5250KP   .0        .0         8.5
V1   4284.050    88 4H 3.5 4H 3.5  1.840   .6000CB   .3500YF   .0        32.0
MN1   4284.080    23 4D 0.5 4P 1.5  2.940  -.2600CB -1.4400YF   .0        32.0
CR2   4284.210    31 4F 1.5 4D 0.5  3.840 -1.6400WA   .0        .0        86.0
FE1   4284.410   417 3G 4.0 1G 4.0  2.980 -1.8200CW -2.5000MR   .0        27.0
MN2   4284.420     6 5F 1.0 5F 1.0  5.350 -1.9800WA   .0        .0
ND2   4284.520    10 6I 8.5 6K 8.5   .630  -.7300KP   .0        .0         8.5
NI1   4284.680    86 5D 4.0 5F 4.0  3.180 -1.2330KP   .0        .0        50.0
CR1   4284.720    96 7P 2.0 7D 3.0  2.880 -1.2240KP   .0        .0        50.0
TI1   4284.990   148 5P 2.0 5S 2.0  1.730   .0200CB  -.2000BT   .0        75.0
NI1   4285.190    86 5D 2.0 5F 1.0  3.380 -1.9660KP   .0        .0         8.5
CE2   4285.370    11 2H 5.5 2G 4.5   .910  -.4200CB   .0        .0
FE1   4285.450   597 3H 6.0 3H 6.0  3.220 -1.1000BK -1.0700MR   .0       120.0
SM2   4285.500    27 8F 4.5 9X 3.5   .280 -2.3400CB   .0        .0
O2   4285.700    78 2F 2.5 4F 3.5 28.740 -2.2300KP   .0        .0
CO1   4285.780     1 4F 2.5 6F 2.5   .170 -3.1100CB   .0        .0        59.0
FE1   4285.830   904 3D 2.0 3D 2.0  3.620 -1.1400CW -1.6800MR   .0        59.0
C2   4285.960    42 2D 1.5 2D 1.5 24.500   .0        .0        .0
TI1   4286.010    44 5F 3.0 5D 3.0   .820  -.1200CB  -.2400KL   .0       119.0
V2   4286.130    23 5P 2.0 5F 3.0  1.680 -2.8150KP   .0        .0
FE1   4286.440   414 3G 5.0 3H 4.0  2.940 -1.7300CW -2.3400MR   .0       114.0
ZR2   4286.510    69 2G 3.5 2D 2.5   .970 -1.5100CB   .0        .0
SM2   4286.640    42 6F 3.5 9X 4.5   .430 -1.3500CB   .0        .0
FE1   4286.880   172 3H 4.0 5H 4.0  2.450 -3.4310KP   .0        .0        54.0
FE1   4286.880   691 5F 2.0 5D 1.0  3.420 -1.2800CW   .0        .0        54.0
LA2   4286.970    75 3F 4.0 3G 5.0  1.940   .2800CB   .0        .0       101.0*
FE1   4286.980   976 3F 3.0 3F 3.0  3.930  -.5900CW   .0        .0       101.0*
TI1   4287.410    44 5F 4.0 5D 4.0   .830  -.1400CB  -.4700BT   .0        57.0
TI1   4287.710    45 5F 2.0 3G 3.0   .810 -4.8780KP   .0        .0         4.0
BA2   4287.800    16 2P 0.5 2S 0.5  6.100 -1.8700KP   .0        .0
TI2   4287.890    20 2D 1.5 2D 2.5  1.080 -1.9010KP   .0        .0        90.0
NI1   4288.010   178 3G 5.0 3F 4.0  3.820  -.0100HE   .0        .0        76.0
FE1   4288.150   273 3G 3.0 3G 3.0  2.750 -1.8900BK -1.7900MR   .0        64.0
TI1   4288.160    43 5F 2.0 3D 3.0   .810 -1.6000CB   .0        .0        64.0
TI1   4288.160    79 3P 1.0 3P 2.0  1.050 -2.6310KP   .0        .0        64.0
P2   4288.530    33 1P 1.0 1P 1.0 13.380   .0        .0        .0
MO1   4288.650     7 5D 3.0 5F 4.0  1.460  -.1700KP   .0        .0
TI1   4288.780    45 5F 3.0 3G 4.0   .820 -4.8260KP   .0        .0
V2   4288.780    17 3F 4.0 5F 3.0  1.680 -3.1000WA   .0        .0
O2   4288.830    54 4P 0.5 4D 0.5 28.710  -.0390WI   .0        .0
FE1   4288.960   214 3F 3.0 5D 2.0  2.580 -1.7400CW -2.4300MR   .0        74.0
TI1   4289.070    44 5F 2.0 5D 2.0   .810  -.1000CB  -.4200BT   .0        73.0
ZR2   4289.180   117 2D 2.5 4D 3.5  1.820   .0        .0        .0         6.0
FE1   4289.290   117 3P 1.0 5P 2.0  2.410 -3.8970KP   .0        .0
CA1   4289.360     5 3P 0.0 3P 1.0  1.870  -.3030WI   .0        .0       131.0
CE2   4289.450   135 2G 4.5 4H 3.5   .440 -1.0400CB   .0        .0
CR1   4289.720     1 7S 3.0 7P 2.0   .000  -.4510MS  -.3100KU  -.3650YF  230.0
TI1   4289.840   235 3H 4.0 3G 5.0  2.240 -2.9600BT   .0        .0
FE1   4289.920   691 5F 3.0 5D 2.0  3.400 -1.0800CW   .0        .0        65.0
